9	-1.24	-0.65	2.58	2	3	21.18	116.18	0.47	13	0.30	1.990921	# LS tree differs in height | 
10	2.38	-1.61	5.84	3	2	31.51	169.54	0.74	10	0.50	1.989624	# LS tree differs in height | 
6	-2.26	3.78	5.54	3	2	36.86	107.80	0.87	17	0.72	0.996541	# 
11	2.99	1.99	5.39	2	2	28.85	107.12	0.99	13	1.12	1.691880	# LS tree intersects ground |
5	0.05	-2.51	4.48	3	2	23.44	84.32	0.57	15	0.76	1.990921	# LS tree differs in height | 
9	-4.82	-2.93	3.36	2	2	38.91	175.94	0.78	11	0.26	1.994812	# LS tree differs in height | 
5	-2.38	-0.56	2.21	2	2	34.90	120.03	0.85	18	0.99	0.984868	# 
5	-4.83	1.07	4.12	3	2	35.82	150.75	0.31	16	1.53	0.971898	# 
6	0.61	2.93	3.06	2	2	34.65	123.82	0.38	19	1.10	0.967080	# 
6	-4.02	-1.32	4.44	3	2	27.71	100.33	0.70	14	0.93	0.980545	# 
6	-1.34	-3.82	3.54	3	2	33.68	95.25	0.95	11	0.16	1.997838	# LS tree differs in height | 
6	2.30	3.37	5.42	3	3	31.35	84.47	0.77	18	1.20	1.925609	# LS tree intersects ground |
8	2.08	1.66	2.01	2	3	24.36	180.91	0.41	17	0.52	0.980112	# 
17	-4.88	-2.58	5.88	2	3	36.04	183.53	0.48	15	0.23	1.982706	# LS tree differs in height | 
15	-4.30	-2.27	3.60	2	2	29.41	77.56	0.78	11	0.54	1.973065	# LS tree intersects ground |
7	-1.93	-4.84	2.73	3	3	31.74	82.44	0.29	14	0.49	2.984181	# LS tree differs in height | LS tree intersects ground |
10	3.18	1.69	4.20	2	2	35.65	180.13	0.33	14	0.87	1.936325	# LS tree intersects ground |
12	-2.90	-4.19	5.85	2	2	35.96	122.11	0.42	10	0.78	0.954604	# 
8	-4.90	-2.63	2.83	3	2	29.76	180.70	0.47	17	0.28	1.992650	# LS tree differs in height | 
5	0.19	4.27	2.70	2	2	31.23	131.63	0.91	19	0.22	1.997838	# LS tree differs in height | 
6	4.09	-4.22	2.57	3	2	22.84	92.56	0.33	17	0.93	0.974492	# 
5	1.42	-3.37	3.27	3	3	36.04	110.73	0.89	16	0.81	0.985733	# 
9	2.24	-2.80	5.89	3	2	28.17	161.09	0.64	18	0.18	1.993515	# LS tree differs in height | 
8	-1.29	-3.53	3.01	3	2	32.31	89.79	0.91	14	1.55	1.921795	# LS tree intersects ground |
6	2.44	4.35	3.02	3	3	34.55	152.68	0.71	15	0.77	1.982471	# LS tree intersects ground |
10	3.05	4.61	5.41	3	3	23.99	110.11	0.22	14	0.16	1.994812	# LS tree differs in height | 
7	-1.15	1.72	2.40	3	2	24.15	184.80	0.34	10	1.36	0.967142	# 
7	-3.01	-3.72	3.00	3	2	28.74	187.75	0.71	10	0.94	0.980977	# 
5	3.14	3.11	4.31	3	3	37.07	82.18	0.46	18	0.23	1.996541	# LS tree differs in height | 
7	-3.80	3.55	5.41	2	3	30.82	71.45	0.96	16	0.87	1.955469	# LS tree intersects ground |
17	-4.40	-4.91	3.23	2	2	23.54	85.82	0.11	15	0.53	0.992732	# 
11	-1.13	4.64	2.94	2	2	23.78	95.67	0.43	17	1.33	2.564957	# LS tree differs in height | LS tree intersects ground |
9	4.73	-4.95	5.61	3	2	22.69	179.45	0.50	16	1.14	0.827350	# 
8	-4.46	-1.28	4.42	2	2	28.66	199.70	0.88	18	1.77	2.868803	# LS tree differs in height | LS tree intersects ground |
12	-4.37	-0.12	4.43	3	2	25.17	139.96	0.46	12	0.57	0.964548	# 
5	1.73	3.65	3.94	3	3	20.46	158.77	0.58	16	0.99	0.980112	# 
10	2.41	-3.54	3.67	3	2	25.29	178.57	0.47	15	0.90	1.874786	# LS tree intersects ground |
10	-0.82	-0.78	5.72	2	2	28.87	144.37	0.78	11	1.25	0.994442	# 
7	2.76	-3.27	3.09	3	3	33.86	162.00	0.46	11	1.74	1.933761	# LS tree intersects ground |
7	-1.09	0.99	2.03	2	2	25.46	139.00	0.71	14	1.67	0.941453	# 
10	-4.30	-3.21	3.99	2	2	32.56	105.15	0.89	12	0.63	1.984181	# LS tree intersects ground |
5	-3.14	4.17	5.27	3	3	34.50	98.71	0.36	17	1.26	1.964515	# LS tree intersects ground |
6	-0.26	-0.43	2.69	2	2	23.06	114.09	0.65	17	1.64	0.939718	# 
7	3.94	3.91	5.72	3	3	21.59	63.84	0.80	17	1.80	1.668376	# LS tree differs in height | 
6	1.51	-2.11	5.23	3	3	34.93	70.57	0.20	16	0.65	0.991786	# 
10	-0.39	-3.43	5.25	2	2	36.20	155.46	0.11	12	1.29	1.794444	# LS tree intersects ground |
8	2.73	2.22	4.36	2	3	37.07	72.76	0.25	11	0.77	1.987462	# LS tree intersects ground |
10	3.38	3.67	4.23	3	2	27.04	153.54	0.13	18	0.99	1.703419	# LS tree intersects ground |
8	4.64	0.78	4.35	2	3	33.83	119.49	0.95	19	1.94	2.581197	# LS tree differs in height | LS tree intersects ground |
9	-0.75	-2.99	5.75	3	2	27.31	114.47	0.71	12	1.00	0.955901	# 
8	-2.08	3.40	5.53	2	3	29.45	179.00	0.63	18	0.84	0.927778	# 
10	-2.57	4.73	3.93	2	2	31.12	148.94	0.70	12	1.74	2.664103	# LS tree differs in height | LS tree intersects ground |
7	-3.07	1.53	3.67	2	2	35.29	155.97	0.58	14	0.14	1.997406	# LS tree differs in height | 
17	-2.49	-0.25	2.11	2	3	28.14	148.17	0.41	10	0.51	0.995677	# 
6	-1.48	3.25	3.85	2	2	36.74	97.13	0.83	12	0.36	1.996541	# LS tree differs in height | 
8	-3.00	-1.42	5.91	2	3	38.32	138.82	0.39	19	1.27	2.765812	# LS tree differs in height | LS tree intersects ground |
13	-0.10	-4.52	4.58	2	2	26.76	98.38	0.28	12	0.90	0.994442	# 
16	0.62	4.19	5.52	3	3	32.38	64.20	0.31	15	0.87	1.994442	# LS tree differs in height | 
11	-3.39	-4.27	4.28	2	2	20.74	115.69	0.79	16	1.10	1.572650	# LS tree differs in height | 
5	2.12	4.81	4.95	3	2	28.42	72.46	0.56	19	1.22	0.988759	# 
9	-1.66	-0.85	2.89	2	2	36.97	162.09	0.90	12	0.39	1.990921	# LS tree differs in height | 
6	-2.97	1.35	3.54	2	2	31.83	131.37	0.13	19	0.81	0.984436	# 
7	3.26	-0.24	4.26	2	2	32.81	180.83	0.72	19	1.01	1.964103	# LS tree intersects ground |
14	1.12	-2.21	5.89	3	2	20.59	78.66	0.89	10	0.24	1.993515	# LS tree differs in height | 
19	0.14	-1.48	5.64	2	3	28.53	72.51	0.32	19	0.67	1.994442	# LS tree differs in height | 
14	1.57	1.90	4.60	3	2	25.81	115.23	0.31	13	0.60	0.889801	# 
8	-0.92	3.05	3.76	2	3	30.77	164.29	0.12	10	0.81	0.989624	# 
10	-3.99	1.82	3.16	3	3	20.84	113.58	0.64	12	0.36	1.984003	# LS tree differs in height | 
7	4.84	-4.22	4.62	3	3	31.80	154.41	0.30	19	0.73	1.958102	# LS tree intersects ground |
7	-0.90	-0.27	5.24	2	2	21.52	133.45	0.77	16	0.18	1.997838	# LS tree differs in height | 
8	-3.24	-4.62	4.52	2	3	29.71	158.54	0.69	18	1.24	1.837607	# LS tree intersects ground |
10	1.36	-0.23	3.28	2	2	33.56	181.62	0.30	11	1.36	1.882906	# LS tree intersects ground |
14	-2.82	-2.26	5.55	3	2	38.44	92.90	0.78	11	0.51	0.996109	# 
8	2.14	-1.91	2.29	2	3	32.21	132.78	0.83	12	0.51	2.985891	# LS tree differs in height | LS tree intersects ground |
5	-2.21	1.43	5.49	3	3	36.83	115.78	0.15	16	1.16	0.971466	# 
8	-1.05	-2.97	2.63	3	3	37.10	68.32	0.19	12	0.89	1.969736	# LS tree intersects ground |
5	3.89	-0.33	4.27	2	2	34.45	171.09	0.74	17	1.74	0.981616	# 
7	4.04	4.26	5.68	2	2	21.11	146.84	0.53	16	0.67	0.985300	# 
9	2.49	1.34	4.77	3	2	22.14	72.90	0.75	15	1.74	2.842735	# LS tree differs in height | LS tree intersects ground |
9	4.57	-0.01	2.31	2	3	25.99	168.39	0.19	16	0.17	1.993083	# LS tree differs in height | 
5	-2.87	-1.00	5.64	2	2	23.50	117.26	0.21	13	0.36	1.996541	# LS tree differs in height | 
17	-1.75	-0.54	5.79	2	2	27.92	112.19	0.55	16	0.20	1.984436	# LS tree differs in height | 
9	4.90	1.46	5.28	3	2	39.14	85.14	0.76	14	0.57	1.988457	# LS tree intersects ground |
6	2.05	3.87	3.49	2	2	39.80	134.35	0.39	11	1.19	0.987895	# 
9	1.13	-0.46	4.24	2	2	27.49	195.66	0.68	10	1.91	1.838034	# LS tree intersects ground |
6	0.99	1.96	4.84	3	2	22.69	144.93	0.95	15	0.59	1.988759	# LS tree differs in height | 
11	-0.64	-1.94	4.05	2	2	36.88	139.76	0.91	18	1.57	2.521795	# LS tree differs in height | LS tree intersects ground |
7	-3.26	-4.64	4.72	3	3	33.48	169.70	0.77	14	0.61	1.990056	# LS tree differs in height | 
7	-2.41	-4.15	4.78	2	2	31.49	130.31	0.84	17	1.13	0.949551	# 
6	2.98	4.80	5.27	2	2	39.09	156.35	0.48	11	1.21	0.994812	# 
7	-0.27	3.47	5.86	3	2	37.42	118.54	0.27	18	1.83	2.864103	# LS tree differs in height | LS tree intersects ground |
7	1.34	0.19	2.44	3	3	33.18	103.35	0.65	18	1.09	1.921795	# LS tree intersects ground |
5	-1.51	4.52	2.85	3	2	20.11	79.49	0.35	10	1.41	0.987895	# 
7	-3.86	4.04	4.81	2	2	24.55	181.39	0.25	13	1.09	0.959792	# 
8	1.65	0.33	4.82	2	3	25.30	185.83	0.36	15	0.36	1.987462	# LS tree differs in height | 
6	2.20	3.74	4.04	3	3	35.41	138.10	0.28	13	1.93	1.923077	# LS tree intersects ground |
9	-4.66	-2.61	5.28	2	3	36.10	163.36	0.75	19	0.11	1.996974	# LS tree differs in height | 
5	-1.67	-4.69	5.27	3	3	34.05	171.74	0.21	18	1.51	0.976923	# 
7	-3.67	4.50	4.86	2	2	37.16	133.19	0.11	10	1.95	0.950000	# 
8	4.07	-0.20	3.97	2	3	24.23	130.20	0.11	19	0.59	1.955469	# LS tree intersects ground |
11	-2.69	4.79	4.10	2	2	35.85	97.71	0.70	16	0.18	1.995677	# LS tree differs in height | 
8	-4.18	-1.14	5.97	2	2	22.33	74.19	0.52	16	0.40	1.991353	# LS tree differs in height | 
9	-3.12	-0.81	5.56	3	2	24.33	136.12	0.89	13	1.19	0.852991	# 
13	0.07	0.96	3.66	3	2	30.79	134.77	0.42	11	0.89	0.994442	# 
10	-2.78	-3.37	4.91	3	2	34.88	141.80	0.68	11	0.55	1.980545	# LS tree differs in height | 
9	3.80	-4.99	5.43	2	2	24.82	65.87	0.33	16	1.89	2.964530	# LS tree differs in height | LS tree intersects ground |
11	2.14	-3.18	4.47	2	2	36.33	192.53	0.48	14	0.77	1.906838	# LS tree intersects ground |
6	-1.22	-2.16	4.16	3	3	27.97	193.53	0.23	10	0.93	1.989192	# LS tree differs in height | 
13	-1.19	0.51	2.77	2	3	30.26	105.59	0.21	15	0.15	1.991786	# LS tree differs in height | 
15	-2.91	1.45	5.18	2	2	21.91	125.53	0.15	15	0.75	0.731197	# 
14	-1.02	-2.86	2.68	3	3	38.93	95.85	0.31	10	0.64	0.995677	# 
5	-2.28	3.26	3.53	3	2	28.02	75.12	0.86	12	1.64	0.987462	# 
9	3.12	-4.29	5.03	3	2	39.98	172.84	0.47	16	0.55	0.984868	# 
6	1.48	-0.40	3.49	2	2	28.34	127.17	0.23	12	0.66	1.996974	# LS tree differs in height | 
10	2.45	4.24	4.07	2	2	20.51	67.69	0.54	15	1.90	2.858547	# LS tree differs in height | LS tree intersects ground |
12	-0.51	1.50	3.75	2	3	35.08	128.27	0.49	12	0.34	1.996974	# LS tree differs in height | 
8	-0.29	-0.14	6.00	2	2	32.70	119.15	0.34	16	0.75	0.976654	# 
10	-1.64	0.73	4.51	2	2	26.15	154.90	0.96	12	1.67	2.685043	# LS tree differs in height | LS tree intersects ground |
8	1.23	-4.75	3.47	3	2	28.47	78.87	0.58	12	1.32	1.963232	# LS tree intersects ground |
13	-2.06	-2.00	3.96	2	2	39.88	146.76	0.44	12	0.48	1.975357	# LS tree intersects ground |
6	1.05	-4.49	2.47	2	2	20.70	156.73	0.36	16	0.58	1.986165	# LS tree differs in height | 
18	-0.93	-1.73	5.99	3	2	22.89	80.27	0.39	14	0.30	1.959384	# LS tree intersects ground |
9	-4.14	2.38	5.11	3	2	38.20	73.06	0.60	17	1.98	2.897436	# LS tree differs in height | LS tree intersects ground |
5	-0.11	-2.63	3.35	3	3	23.62	106.38	0.59	15	0.60	1.988327	# LS tree differs in height | 
10	2.78	-2.48	3.23	3	2	38.76	197.30	0.61	10	0.56	2.988759	# LS tree differs in height | LS tree intersects ground |
6	0.37	4.43	4.59	2	3	35.22	151.52	0.91	19	1.43	1.949573	# LS tree intersects ground |
8	3.40	-2.46	5.24	2	2	30.04	77.76	0.73	19	0.59	0.993515	# 
7	-0.54	2.51	4.44	2	2	35.67	166.01	0.81	12	0.32	1.996541	# LS tree differs in height | 
8	-3.60	2.61	2.23	3	2	24.80	73.46	0.16	13	0.15	1.996109	# LS tree differs in height | 
6	0.25	0.15	4.86	3	3	34.48	164.79	0.35	12	0.97	0.996541	# 
17	1.75	4.20	5.14	3	3	34.23	82.58	0.60	15	0.84	1.993587	# LS tree differs in height | 
9	-4.77	-0.75	2.18	3	2	32.05	115.49	0.79	12	0.71	1.969218	# LS tree intersects ground |
9	0.15	3.18	3.97	2	2	24.64	179.63	0.45	16	1.74	2.731197	# LS tree differs in height | LS tree intersects ground |
6	-2.77	1.85	4.94	2	2	26.13	130.64	0.99	18	1.86	1.939290	# LS tree differs in height | 
8	-1.99	-3.91	3.12	2	3	36.16	173.93	0.87	19	1.05	1.901709	# LS tree intersects ground |
7	-0.35	-0.73	4.40	3	3	24.32	83.74	0.24	15	0.17	1.996974	# LS tree differs in height | 
10	-2.24	0.63	3.10	2	2	20.68	114.94	0.31	16	0.30	1.986597	# LS tree differs in height | 
14	-0.72	2.73	2.27	2	3	29.49	147.76	0.67	14	0.37	0.996541	# 
8	2.40	-3.05	2.13	3	2	31.61	97.46	0.14	13	1.04	1.955469	# LS tree intersects ground |
12	0.23	-4.11	5.55	3	2	26.06	159.27	0.85	13	0.66	0.933852	# 
6	3.48	-3.99	4.93	2	3	30.66	197.51	0.97	10	0.95	1.990921	# LS tree differs in height | 
7	-3.73	4.88	3.60	3	2	38.13	87.37	0.11	14	1.70	1.955128	# LS tree intersects ground |
6	1.03	2.05	3.59	2	3	30.43	111.62	0.18	11	0.27	1.996541	# LS tree differs in height | 
5	2.93	-4.82	2.02	2	3	29.04	111.31	0.42	12	0.94	1.987895	# LS tree differs in height | 
11	-2.36	-1.08	5.00	2	3	22.11	153.01	0.12	10	0.89	0.945093	# 
17	-3.32	-3.94	5.60	3	2	30.06	158.07	0.63	11	1.20	1.994015	# LS tree differs in height | 
10	4.40	-1.87	3.83	2	3	25.80	101.63	0.95	11	0.36	1.996974	# LS tree differs in height | 
6	4.55	3.46	4.37	2	3	35.74	96.61	0.21	16	0.56	1.990921	# LS tree differs in height | 
10	4.48	0.87	5.36	3	2	36.12	160.40	0.27	13	0.48	0.979680	# 
10	-0.50	1.48	4.05	2	2	20.24	129.81	0.82	11	1.37	0.814957	# 
10	-2.18	4.21	4.39	2	3	37.45	125.03	0.94	10	0.16	1.997838	# LS tree differs in height | 
5	1.70	-2.39	5.41	2	3	37.39	199.24	0.32	14	1.35	0.976221	# 
8	-3.46	4.06	4.30	3	3	26.31	165.11	0.31	11	1.17	0.916991	# 
7	3.19	-1.64	3.56	3	3	31.77	181.05	0.37	19	0.94	1.958529	# LS tree intersects ground |
11	-1.83	3.22	3.98	2	2	39.73	167.03	0.34	14	0.16	1.995244	# LS tree differs in height | 
17	-2.54	-2.34	3.32	3	3	25.73	74.53	0.59	11	0.74	0.994015	# 
17	4.80	-1.55	4.60	2	2	31.76	131.90	0.35	19	0.12	1.990056	# LS tree differs in height | 
12	4.32	1.52	4.33	3	3	20.45	70.08	0.75	14	0.31	1.984003	# LS tree differs in height | 
8	-2.34	3.11	5.94	2	3	27.26	181.20	0.83	18	1.51	2.793590	# LS tree differs in height | LS tree intersects ground |
6	2.30	-4.42	4.74	2	2	33.66	179.78	0.53	15	1.67	0.968803	# 
5	0.22	-3.40	5.37	3	2	32.65	80.08	0.47	13	1.84	0.987895	# 
5	2.57	3.12	2.63	2	3	34.35	133.71	0.19	19	1.19	1.974492	# LS tree intersects ground |
18	3.07	1.01	2.99	3	2	27.07	127.62	0.52	11	0.23	1.981842	# LS tree differs in height | 
14	0.11	3.48	3.19	3	2	26.81	137.86	0.60	12	0.12	1.994812	# LS tree differs in height | 
8	-3.79	2.99	3.76	2	2	20.54	167.39	0.96	12	0.40	1.992218	# LS tree differs in height | 
12	-0.47	-3.17	2.57	2	3	23.10	100.36	0.48	10	0.13	1.995244	# LS tree differs in height | 
5	2.01	2.47	3.41	3	2	29.30	175.61	0.86	14	1.62	0.980977	# 
5	3.02	1.93	5.12	2	3	22.34	196.13	0.23	18	1.38	0.957247	# 
6	0.41	0.52	3.41	2	3	23.66	171.62	1.00	13	1.44	0.962819	# 
15	-2.25	4.89	4.69	3	2	23.73	95.00	0.63	16	0.27	0.977518	# 
6	-3.54	-4.34	2.78	3	2	25.53	96.39	0.86	18	0.26	1.994812	# LS tree differs in height | 
5	0.63	-3.23	5.92	2	3	24.07	71.53	0.88	18	1.17	0.976654	# 
5	-2.29	-1.76	3.83	2	2	22.54	133.96	0.33	18	0.40	1.995677	# LS tree differs in height | 
11	-4.08	4.32	3.80	2	2	38.28	134.54	0.37	16	1.16	2.815385	# LS tree differs in height | LS tree intersects ground |
11	-3.78	2.14	4.67	2	2	34.06	118.32	0.58	14	1.95	2.384188	# LS tree differs in height | LS tree intersects ground |
8	-0.69	-4.88	3.51	2	3	33.92	64.46	0.80	16	1.55	2.837607	# LS tree differs in height | LS tree intersects ground |
7	-4.95	-1.97	4.64	3	2	26.87	72.28	0.39	14	1.63	1.977341	# LS tree intersects ground |
11	1.79	-1.34	4.13	3	3	24.69	181.46	0.80	11	0.13	1.996974	# LS tree differs in height | 
12	-4.56	1.19	5.04	3	3	21.48	62.09	0.73	11	0.31	1.987462	# LS tree differs in height | 
6	-0.98	-2.91	4.09	3	3	37.54	127.46	0.26	17	0.95	1.970601	# LS tree intersects ground |
7	-1.46	4.37	3.43	2	3	37.71	176.77	0.25	11	0.32	1.997406	# LS tree differs in height | 
12	0.94	-4.92	4.46	2	2	33.77	136.53	0.24	12	0.63	0.967142	# 
7	1.20	-0.06	4.01	2	2	26.37	182.47	0.39	12	0.50	1.992218	# LS tree differs in height | 
9	4.87	3.06	4.65	3	2	38.86	77.25	0.84	12	0.92	0.993515	# 
6	0.75	3.84	2.22	2	2	28.95	136.36	0.46	11	0.33	1.996974	# LS tree differs in height | 
6	-0.45	-2.12	5.03	2	2	29.13	81.83	0.62	10	1.29	0.991786	# 
12	-4.86	-4.18	4.67	3	3	33.46	153.72	0.60	16	0.29	1.996974	# LS tree differs in height | 
7	-3.45	4.57	2.81	2	3	39.68	78.52	0.88	16	1.04	1.965413	# LS tree intersects ground |
5	-1.25	0.93	2.32	3	3	27.39	122.35	0.67	10	0.69	1.990921	# LS tree differs in height | 
6	4.18	3.75	3.75	3	2	31.48	163.06	0.84	10	1.71	0.974924	# 
14	3.45	4.91	2.39	3	2	33.31	170.29	0.46	15	0.31	1.982899	# LS tree intersects ground |
6	2.35	3.67	4.21	3	3	22.98	93.97	0.94	18	0.27	1.993515	# LS tree differs in height | 
9	2.74	2.47	5.82	3	2	38.16	184.65	0.55	12	0.23	1.995244	# LS tree differs in height | 
11	-4.75	-0.59	3.27	2	2	39.55	92.32	0.44	16	0.48	1.961094	# LS tree intersects ground |
5	3.77	0.60	3.89	2	2	21.60	93.00	0.76	19	1.39	0.973920	# 
6	1.70	-4.40	2.43	2	2	28.41	163.49	0.56	17	0.11	1.997838	# LS tree differs in height | 
10	0.35	-1.01	5.70	2	3	28.76	142.96	0.31	14	0.63	1.964515	# LS tree intersects ground |
10	2.55	4.24	2.55	3	2	30.30	134.85	0.41	12	0.86	1.954604	# LS tree intersects ground |
13	4.11	2.27	4.49	2	2	21.08	139.13	0.41	11	0.59	0.963684	# 
6	0.77	0.42	3.18	3	3	34.66	143.69	0.76	17	0.52	2.986165	# LS tree differs in height | LS tree intersects ground |
13	1.07	2.57	5.35	2	3	30.46	184.35	0.29	18	0.28	0.977086	# 
7	-3.52	1.26	5.81	2	2	28.28	117.03	0.78	14	1.40	0.921368	# 
9	-1.44	2.91	3.32	2	2	34.29	92.38	0.49	15	1.86	2.853419	# LS tree differs in height | LS tree intersects ground |
12	4.93	1.65	4.62	2	2	20.07	66.45	0.24	11	0.38	1.994380	# LS tree differs in height | 
16	-1.10	-4.86	5.45	3	3	30.21	153.19	0.21	13	0.97	1.994442	# LS tree differs in height | 
16	-4.03	-3.49	4.00	2	2	31.43	163.91	0.49	11	0.52	1.951578	# LS tree intersects ground |
7	-1.16	1.88	4.32	2	2	31.98	81.07	0.56	10	1.91	1.973504	# LS tree intersects ground |
9	0.80	-2.69	2.30	3	3	36.01	181.73	0.84	14	0.36	1.990921	# LS tree differs in height | 
9	-2.53	-0.62	3.22	2	2	27.42	168.10	0.17	16	0.60	0.964116	# 
5	1.28	3.19	2.72	3	3	36.09	75.92	0.81	11	0.33	1.996541	# LS tree differs in height | 
10	-4.08	-4.74	2.98	3	2	25.19	151.72	0.75	15	0.14	1.997838	# LS tree differs in height | 
10	3.06	-4.79	4.48	3	3	23.37	188.12	0.82	18	0.13	1.993515	# LS tree differs in height | 
14	-1.03	2.67	3.64	3	2	31.38	66.21	0.38	11	0.11	1.997838	# LS tree differs in height | 
7	3.55	4.97	5.15	3	3	28.69	100.61	0.91	12	0.90	0.980977	# 
7	2.42	-4.70	3.65	3	3	30.12	126.44	0.74	11	1.28	1.952875	# LS tree intersects ground |
19	-2.66	2.21	2.54	3	2	38.43	122.52	0.53	11	0.10	1.993083	# LS tree differs in height | 
6	-3.75	4.88	3.13	2	2	21.82	176.91	0.79	14	0.39	1.994812	# LS tree differs in height | 
7	-0.76	-4.30	5.95	2	3	33.62	149.88	0.71	12	0.65	1.988759	# LS tree differs in height | 
15	4.59	-4.72	5.19	2	2	29.18	77.32	0.13	11	0.92	1.930740	# LS tree intersects ground |
14	1.51	0.00	4.40	2	3	36.44	83.91	0.71	11	0.27	2.987462	# LS tree differs in height | LS tree intersects ground |
9	-3.22	3.30	2.02	3	2	29.40	157.18	0.57	16	0.11	1.995244	# LS tree differs in height | 
5	-2.86	3.69	5.79	2	3	33.12	88.65	0.38	12	1.05	0.994380	# 
15	0.12	-3.36	5.32	3	2	29.79	70.33	0.96	15	0.19	1.994380	# LS tree differs in height | 
9	0.70	-1.45	4.18	3	2	23.91	196.27	0.73	18	1.82	2.624359	# LS tree differs in height | LS tree intersects ground |
9	2.11	2.75	3.69	3	2	24.09	161.59	0.21	15	1.94	2.667094	# LS tree differs in height | LS tree intersects ground |
6	2.51	0.39	2.12	3	2	38.58	103.73	0.24	11	1.78	1.970500	# LS tree intersects ground |
6	-3.85	-0.68	3.50	3	2	25.61	187.92	0.16	10	1.64	0.968872	# 
7	-3.76	-0.55	3.72	2	3	30.31	140.97	0.70	19	1.78	2.807692	# LS tree differs in height | LS tree intersects ground |
8	4.58	-1.06	4.14	3	2	23.01	184.94	0.14	13	0.42	1.987895	# LS tree differs in height | 
5	4.02	-3.95	2.05	3	2	33.90	63.40	0.71	16	1.07	1.991877	# LS tree intersects ground |
7	-4.64	1.71	4.57	3	2	32.80	176.10	0.93	19	0.96	1.945726	# LS tree intersects ground |
14	4.69	2.42	2.62	2	2	38.56	70.74	0.92	14	0.23	2.989192	# LS tree differs in height | LS tree intersects ground |
5	-0.66	4.13	5.40	3	3	32.60	74.41	0.80	10	0.78	1.995244	# LS tree differs in height | 
5	2.69	2.00	2.03	3	2	39.54	127.93	0.81	13	0.54	1.990921	# LS tree differs in height | 
9	-1.47	0.28	2.29	3	2	23.94	108.34	0.43	17	1.40	2.746581	# LS tree differs in height | LS tree intersects ground |
13	-0.70	1.06	5.30	3	2	29.97	185.73	0.53	13	0.46	1.961954	# LS tree intersects ground |
7	3.02	4.65	5.37	2	3	25.34	71.90	0.91	19	1.61	2.751282	# LS tree differs in height | LS tree intersects ground |
10	-1.60	-4.39	2.28	2	3	33.39	160.87	0.80	11	0.35	1.990056	# LS tree differs in height | 
9	-0.16	-0.29	4.63	3	3	20.82	107.94	0.19	15	0.15	1.995677	# LS tree differs in height | 
9	-2.39	-2.77	4.87	3	2	33.93	162.47	0.46	10	0.83	0.981409	# 
15	1.82	-3.59	4.21	2	2	39.32	60.32	0.65	11	0.22	2.994015	# LS tree differs in height | LS tree intersects ground |
5	-1.84	-2.41	3.34	2	2	29.86	104.61	0.32	10	1.88	0.987030	# 
6	-1.02	0.22	3.14	2	3	21.76	69.61	0.38	15	0.72	0.985300	# 
9	4.09	-1.54	5.22	2	2	39.06	163.67	0.92	17	0.37	1.987895	# LS tree differs in height | 
5	1.69	3.88	2.34	3	3	21.98	90.21	0.16	10	0.24	1.998271	# LS tree differs in height | 
6	-4.49	-1.39	5.42	2	2	29.52	183.62	0.15	18	1.35	0.954701	# 
5	-3.29	-0.14	3.59	3	3	36.17	95.54	0.52	15	1.04	1.984868	# LS tree intersects ground |
9	0.82	-2.65	5.90	2	2	31.45	94.78	0.93	18	1.82	2.703846	# LS tree differs in height | LS tree intersects ground |
6	-1.77	-2.42	5.54	2	3	25.01	152.14	0.15	12	1.01	0.989192	# 
13	4.44	4.45	5.56	3	2	38.37	146.25	0.47	15	0.33	0.981409	# 
10	4.99	3.84	4.76	2	2	31.67	146.63	0.93	10	0.33	1.996541	# LS tree differs in height | 
16	-4.86	-1.22	3.30	3	2	38.24	143.89	0.52	11	0.21	2.988457	# LS tree differs in height | LS tree intersects ground |
14	2.81	0.07	4.44	2	2	27.88	172.12	0.64	16	0.63	0.993159	# 
6	2.08	-2.69	5.60	3	2	20.00	127.21	0.27	13	1.12	0.994812	# 
8	3.03	-5.00	2.00	3	2	20.00	198.45	0.30	15	1.63	1.840598	# LS tree differs in height | 
6	2.08	-2.69	5.60	3	2	20.00	127.21	0.27	13	1.12	0.994812	# 
8	3.03	-5.00	2.00	3	2	20.00	198.45	0.30	15	1.63	1.840598	# LS tree differs in height | 
11	-4.54	0.60	4.83	2	2	27.15	190.41	0.10	15	1.55	2.432479	# LS tree differs in height | LS tree intersects ground |
9	-2.82	-1.04	3.99	2	2	26.68	170.75	0.35	17	0.93	0.894444	# 
11	-4.54	0.60	4.83	2	2	27.15	190.41	0.10	15	1.55	2.432479	# LS tree differs in height | LS tree intersects ground |
9	-2.82	-1.04	3.99	2	2	26.68	170.75	0.35	17	0.93	0.894444	# 
5	-1.42	1.32	4.63	2	4	20.00	108.74	0.18	15	0.60	1.992650	# LS tree differs in height | 
5	-1.99	-2.79	2.14	2	3	28.14	60.00	0.30	13	0.34	1.994812	# LS tree differs in height | 
5	-1.42	1.32	4.63	2	4	20.00	108.74	0.18	15	0.60	1.992650	# LS tree differs in height | 
5	-1.99	-2.79	2.14	2	3	28.14	60.00	0.30	13	0.34	1.994812	# LS tree differs in height | 
8	-1.86	1.77	5.12	2	2	20.00	156.30	0.98	11	1.34	0.900385	# 
8	-1.86	1.77	5.12	2	2	20.00	156.30	0.98	11	1.34	0.900385	# 
11	0.93	-4.60	5.67	3	2	20.34	171.93	0.66	13	1.10	0.994442	# 
